-17.9612281024      2.76463498818  
-17.9184587221      2.30672333217  
-17.8756893418      1.3689564711   
-17.8329199615      0.767185840491 
-17.7901505812      1.13182103939  
-17.7473812009      2.92879880162  
-17.7046118206      6.03490691192  
-17.6618424403      8.89540933994  
-17.61907306        9.36504459624  
-17.5763036797      7.09115699525  
-17.5335342994      3.93094237345  
-17.4907649191      1.86168828927  
-17.4479955388      1.70923714227  
-17.4052261585      3.53655970802  
-17.3624567782      6.60573068374  
-17.3196873979      8.93600739129  
-17.2769180176      8.62670028888  
-17.2341486373      5.96725153471  
-17.191379257       2.97069430854  
-17.1486098767      1.06690846787  
-17.1058404964      0.276300410028 
-17.0630711161      0.0514352734828
-17.0203017358      0.00691920315997
-16.9775323555      0.00174295658633
-16.9347629752      0.0115639863094
-16.8919935949      0.0848047803525
-16.8492242146      0.437341255382 
-16.8064548343      1.58262558998  
-16.763685454       4.02702496718  
-16.7209160737      7.23589183806  
-16.6781466934      9.3014334499   
-16.6353773131      8.94475775107  
-16.5926079328      7.35773625967  
-16.5498385524      6.61059648238  
-16.5070691721      7.48818500814  
-16.4642997918      10.1407553008  
-16.4215304115      14.4377395612  
-16.3787610312      18.4110926441  
-16.3359916509      19.5896701073  
-16.2932222706      18.7627972596  
-16.2504528903      18.6865661848  
-16.20768351        19.0971337654  
-16.1649141297      17.0872029749  
-16.1221447494      12.0272307207  
-16.0793753691      6.66454500454  
-16.0366059888      3.99727908338  
-15.9938366085      5.343772179    
-15.9510672282      10.1348784242  
-15.9082978479      15.4493729417  
-15.8655284676      17.2224416     
-15.8227590873      14.0147471773  
-15.779989707       8.39215458019  
-15.7372203267      3.72706165793  
-15.6944509464      1.26399562141  
-15.6516815661      0.531590257756 
-15.6089121858      1.05488387421  
-15.5661428055      3.00725035092  
-15.5233734252      6.28440502936  
-15.4806040449      9.36407496051  
-15.4378346646      10.6368305947  
-15.3950652843      11.2626594508  
-15.352295904       14.1303338252  
-15.3095265237      19.1868615914  
-15.2667571434      22.7122944654  
-15.2239877631      21.9998765709  
-15.1812183828      18.2837509394  
-15.1384490025      15.4214102988  
-15.0956796222      17.8031616921  
-15.0529102419      27.2401365208  
-15.0101408616      39.3871145843  
-14.9673714813      45.8900739201  
-14.924602101       42.1633322432  
-14.8818327207      31.1062474555  
-14.8390633404      19.0364541515  
-14.7962939601      10.2587278845  
-14.7535245798      5.33043837872  
-14.7107551995      2.75167432078  
-14.6679858192      1.27231602184  
-14.6252164389      0.462518078037 
-14.5824470586      0.122639205296 
-14.5396776783      0.0232287618485
-14.496908298       0.00648234095067
-14.4541389177      0.0341506339588
-14.4113695374      0.233883247848 
-14.3686001571      1.15079630016  
-14.3258307768      4.07272669505  
-14.2830613965      10.494282395   
-14.2402920162      20.0174571419  
-14.1975226359      28.8918074774  
-14.1547532556      32.4412013969  
-14.1119838753      29.3597601027  
-14.069214495       22.8092414167  
-14.0264451147      17.8530878374  
-13.9836757343      17.5894381435  
-13.940906354       20.3387422344  
-13.8981369737      21.577949414   
-13.8553675934      19.8185987361  
-13.8125982131      18.8588427939  
-13.7698288328      23.1065330186  
-13.7270594525      31.794959576   
-13.6842900722      38.9625679493  
-13.6415206919      39.5827341995  
-13.5987513116      34.7358501273  
-13.5559819313      29.3569582253  
-13.513212551       26.3446261189  
-13.4704431707      24.9162578493  
-13.4276737904      23.0591864234  
-13.3849044101      19.9605569282  
-13.3421350298      17.0288195242  
-13.2993656495      16.3468726195  
-13.2565962692      18.3851911181  
-13.2138268889      22.3054026354  
-13.1710575086      26.7347164846  
-13.1282881283      29.8507232908  
-13.085518748       31.1077428443  
-13.0427493677      31.8804082385  
-12.9999799874      32.6531431293  
-12.9572106071      31.7196930096  
-12.9144412268      27.7913822989  
-12.8716718465      22.1485418967  
-12.8289024662      17.7399337043  
-12.7861330859      17.2784555645  
-12.7433637056      21.6278168004  
-12.7005943253      28.0096153378  
-12.657824945       31.1609731917  
-12.6150555647      29.1168154366  
-12.5722861844      25.7849243991  
-12.5295168041      25.5495472794  
-12.4867474238      27.5055535798  
-12.4439780435      26.9633007308  
-12.4012086632      22.0589331437  
-12.3584392829      15.9638496749  
-12.3156699026      11.7305660428  
-12.2729005223      9.13738206702  
-12.230131142       7.42696307857  
-12.1873617617      6.91498417292  
-12.1445923814      7.72795678423  
-12.1018230011      10.3717116273  
-12.0590536208      16.9966626761  
-12.0162842405      28.5949693282  
-11.9735148602      40.9789210535  
-11.9307454799      47.3998224168  
-11.8879760996      45.8691679596  
-11.8452067193      40.2751238299  
-11.802437339       34.5516299263  
-11.7596679587      29.3688997171  
-11.7168985784      23.9409829839  
-11.6741291981      17.951614688   
-11.6313598178      11.7180297254  
-11.5885904375      6.20972230463  
-11.5458210572      2.50994171966  
-11.5030516769      0.742362132373 
-11.4602822966      0.156968074319 
-11.4175129162      0.0234393776402
-11.3747435359      0.00245614030984
-11.3319741556      0.000179986292998
-11.2892047753      9.20559808676e-06
-11.246435395       3.28223653466e-07
-11.2036660147      8.15177435493e-09
-11.1608966344      1.40948718122e-10
-11.1181272541      1.69598249699e-12
-11.0753578738      1.41970040125e-14
-11.0325884935      8.26564492989e-17
-10.9898191132      3.34632774706e-19
-10.9470497329      9.41869985519e-22
-10.9042803526      1.84277322854e-24
-10.8615109723      2.50579408227e-27
-10.818741592       2.36782960335e-30
-10.7759722117      1.55464105358e-33
-10.7332028314      7.09138214854e-37
-10.6904334511      2.41250580604e-40
-10.6476640708      5.76859402631e-38
-10.6048946905      1.39453765891e-34
-10.5621253102      2.33833604209e-31
-10.5193559299      2.71956654795e-28
-10.4765865496      2.19385873538e-25
-10.4338171693      1.22753549168e-22
-10.391047789       4.76405034888e-20
-10.3482784087      1.28243817389e-17
-10.3055090284      2.394507497e-15
-10.2627396481      3.10112581276e-13
-10.2199702678      2.78582322107e-11
-10.1772008875      1.73593696614e-09
-10.1344315072      7.5039737314e-08
-10.0916621269      2.25054403726e-06
-10.0488927466      4.68432653919e-05
-10.0061233663      0.000677049603986
-9.96335398599      0.00680312145456
-9.92058460569      0.0476326295489
-9.87781522539      0.233428060642 
-9.83504584509      0.807492754926 
-9.79227646479      2.00191186282  
-9.74950708448      3.64423227172  
-9.70673770418      5.03066016362  
-9.66396832388      5.456088466    
-9.62119894358      4.94030393294  
-9.57842956328      4.66770310103  
-9.53566018298      6.67418343812  
-9.49289080267      12.3926801159  
-9.45012142237      21.2154562226  
-9.40735204207      30.5184371977  
-9.36458266177      36.7544281123  
-9.32181328147      37.2526692292  
-9.27904390117      32.4397724832  
-9.23627452086      25.9264651493  
-9.19350514056      21.3007461964  
-9.15073576026      19.6339935926  
-9.10796637996      20.95908102    
-9.06519699966      25.2770103094  
-9.02242761936      29.9764700587  
-8.97965823905      30.2563126783  
-8.93688885875      24.6771972915  
-8.89411947845      17.0115738779  
-8.85135009815      11.9202366821  
-8.80858071785      11.6718339081  
-8.76581133755      16.351811998   
-8.72304195724      24.7177191481  
-8.68027257694      34.291398589   
-8.63750319664      41.3290876865  
-8.59473381634      43.1419514737  
-8.55196443604      42.000022045   
-8.50919505574      43.7394964723  
-8.46642567543      50.1751505107  
-8.42365629513      55.6133677158  
-8.38088691483      53.0336810409  
-8.33811753453      42.9219620379  
-8.29534815423      33.9088719954  
-8.25257877393      33.7425921077  
-8.20980939362      42.4453993856  
-8.16704001332      54.4023960527  
-8.12427063302      62.6598354479  
-8.08150125272      62.5097180426  
-8.03873187242      55.7808237235  
-7.99596249212      48.8995307731  
-7.95319311181      44.4903816514  
-7.91042373151      40.0562350388  
-7.86765435121      34.4685399313  
-7.82488497091      30.0670805435  
-7.78211559061      29.9052766628  
-7.73934621031      35.080650094   
-7.69657683         42.3728685751  
-7.6538074497       45.998134328   
-7.6110380694       44.0084884436  
-7.5682686891       40.300838481   
-7.5254993088       39.0252651833  
-7.4827299285       40.1180884312  
-7.43996054819      40.8394003082  
-7.39719116789      38.2453224825  
-7.35442178759      30.5533903584  
-7.31165240729      19.5236500573  
-7.26888302699      10.2581731696  
-7.22611364669      6.84464934521  
-7.18334426638      9.86781777407  
-7.14057488608      17.4719088234  
-7.09780550578      26.6088099194  
-7.05503612548      33.7324920781  
-7.01226674518      36.0165852234  
-6.96949736488      32.7738464768  
-6.92672798457      25.6952774007  
-6.88395860427      18.457565564   
-6.84118922397      15.5703584336  
-6.79841984367      18.5743217859  
-6.75565046337      23.3494662474  
-6.71288108307      24.2903673193  
-6.67011170276      20.6307540573  
-6.62734232246      15.8451924654  
-6.58457294216      13.0356156733  
-6.54180356186      13.9133499138  
-6.49903418156      19.1969367903  
-6.45626480126      26.9897604094  
-6.41349542095      33.7347579053  
-6.37072604065      38.9914387446  
-6.32795666035      44.8905387153  
-6.28518728005      49.5583526495  
-6.24241789975      47.5980905144  
-6.19964851945      37.7136088573  
-6.15687913914      25.0539210753  
-6.11410975884      17.6305113022  
-6.07134037854      22.5180262968  
-6.02857099824      41.2540828755  
-5.98580161794      65.0905554307  
-5.94303223764      79.3637008223  
-5.90026285733      77.6158838759  
-5.85749347703      66.2359363089  
-5.81472409673      54.010758215   
-5.77195471643      44.964202252   
-5.72918533613      39.5909913891  
-5.68641595583      36.7137832989  
-5.64364657552      36.2652415053  
-5.60087719522      40.6091748621  
-5.55810781492      49.5381423135  
-5.51533843462      56.7053300736  
-5.47256905432      55.4238816449  
-5.42979967402      46.2966672392  
-5.38703029371      36.2202240278  
-5.34426091341      30.7892714974  
-5.30149153311      30.0514672996  
-5.25872215281      31.7948508559  
-5.21595277251      35.3167359934  
-5.17318339221      39.3423718482  
-5.1304140119       41.0557891178  
-5.0876446316       40.9324498401  
-5.0448752513       43.6612124239  
-5.002105871        51.9491505292  
-4.9593364907       63.0764282447  
-4.9165671104       71.7911267348  
-4.87379773009      74.3952080208  
-4.83102834979      70.7819777633  
-4.78825896949      63.5058113988  
-4.74548958919      55.0739770649  
-4.70272020889      46.6396596766  
-4.65995082859      38.6892376034  
-4.61718144828      32.1064442959  
-4.57441206798      27.7659252075  
-4.53164268768      25.2249706097  
-4.48887330738      23.9433168906  
-4.44610392708      25.3532471222  
-4.40333454678      30.5530970332  
-4.36056516647      37.2948652442  
-4.31779578617      43.1760180413  
-4.27502640587      49.7575130813  
-4.23225702557      58.5225490263  
-4.18948764527      65.4382790478  
-4.14671826497      65.8447497574  
-4.10394888466      61.1533631054  
-4.06117950436      54.9277715906  
-4.01841012406      46.8060053464  
-3.97564074376      35.2383885084  
-3.93287136346      23.6486511839  
-3.89010198316      19.7188123584  
-3.84733260285      28.1820132389  
-3.80456322255      45.5826804829  
-3.76179384225      63.7598809359  
-3.71902446195      78.3313784032  
-3.67625508165      88.5824798317  
-3.63348570135      91.3494722817  
-3.59071632104      85.3693473491  
-3.54794694074      77.4044455169  
-3.50517756044      73.7080411684  
-3.46240818014      71.0747944154  
-3.41963879984      63.4182562307  
-3.37686941954      51.7572904319  
-3.33410003923      43.1167195986  
-3.29133065893      42.3632597662  
-3.24856127863      47.2746189839  
-3.20579189833      51.762513205   
-3.16302251803      53.8319484024  
-3.12025313773      58.7295043208  
-3.07748375742      72.6323924084  
-3.03471437712      94.3617386618  
-2.99194499682      115.783115775  
-2.94917561652      129.185509443  
-2.90640623622      132.675076674  
-2.86363685592      129.706870645  
-2.82086747561      123.385734845  
-2.77809809531      112.829645736  
-2.73532871501      97.9015744218  
-2.69255933471      83.8984304257  
-2.64978995441      77.5032509465  
-2.60702057411      80.8046856004  
-2.5642511938       90.7051472255  
-2.5214818135       100.477649338  
-2.4787124332       101.416822612  
-2.4359430529       89.3623434348  
-2.3931736726       71.2950131181  
-2.3504042923       59.3714626263  
-2.30763491199      59.3638696521  
-2.26486553169      68.4276898967  
-2.22209615139      79.5255846698  
-2.17932677109      86.3839139915  
-2.13655739079      87.6382839287  
-2.09378801049      85.7236990285  
-2.05101863018      81.9395721643  
-2.00824924988      77.9852677118  
-1.96547986958      80.4308012078  
-1.92271048928      92.897905904   
-1.87994110898      106.052679736  
-1.83717172868      106.762577072  
-1.79440234837      94.3735927222  
-1.75163296807      79.8332765328  
-1.70886358777      72.2372229174  
-1.66609420747      72.0042086986  
-1.62332482717      73.6960600658  
-1.58055544687      70.5864785137  
-1.53778606656      59.9055838333  
-1.49501668626      46.4223659016  
-1.45224730596      38.0729048996  
-1.40947792566      38.4048865312  
-1.36670854536      44.5620496816  
-1.32393916506      50.4497872361  
-1.28116978475      51.3485700643  
-1.23840040445      48.044903653   
-1.19563102415      45.8205765086  
-1.15286164385      47.077104624   
-1.11009226355      48.5592274501  
-1.06732288325      47.2530473849  
-1.02455350294      43.3645947164  
-0.981784122642     37.6972523508  
-0.93901474234      31.7243122887  
-0.896245362039     28.8294102111  
-0.853475981737     31.2822012953  
-0.810706601435     36.9575616855  
